palaktakún	Ginahatagan niya siya sang palaktakún.	He/She gave him/her a riddle.
pálad	Ginbili niya ang pálad sa merkado.	He/She bought the fate at the market.
palamanúg	Nagpalamanúg ang ti’íl ku.	My foot swelled.
palangána	Nagdala siya sang palangána para sa ila.	He/She brought the basin for them.
pálapála	Ginpangita niya ang pálapála sa balay.	He/She looked for the trellis at home.
palasárun	Ginpakita niya ang palasárun sa amon.	He/She showed us the project.
palásyu	Ang palásyu ara sa ibabaw sang kahon.	The palace is on top of the box.
pálay	Ginbutang niya ang pálay sa aparador.	He/She put the rice plant in the cabinet.
paláyas	Nabalaka siya tungod sa paláyas.	He/She was worried because of the awning.
pálhit	Nagpálhit ang píntor sang pínta sa díngding.	The painter painted the wall.
palíbut	Nagbaklay siya palíbut padulong sa eskwela.	He/She walked around toward school.
pálid	Ginpálid sang hángin ang papél.	The wind blew the paper away.
palíhug	Wala pa siya nakatuon nga magpalíhug.	He/She has not yet learned to to please.
palítu	Ginbasa niya ang tungol sa palítu.	He/She read about the tooth pick.
pálpag	Malipay siya kon makapálpag siya.	He/She is happy when able to to strike or hit with something.
pálsu	Nagpálsu ang plánu námun.	Our plan failed.
pálta	Nagpálta si Victória sa kláse.	Victoria was absent in class.
paltéra	Ginbuksan niya ang paltéra sing hinay.	He/She carefully opened the midwife.
pálu	Ginpares niya ang pálu sa iya bayo.	He/She matched the masthead of a ship with his/her clothes.
pálung	Nahadlok siya nga to put out.	He/She was afraid to to put out.
palús	Napalús ang higút.	The knot slipped off.
pamáhaw	Nagpamalándung ang tigúlang sa simbáhan.	The old woman meditated in church.
pamángkut	Ginsugo siya nga kuhaon ang pamángkut.	He/She was told to get the question.
památbat	Ginpamatbatán ang kriminál sang tátlu ka tú’ig sa prisohán.	The criminal was sentenced to three years in prison.
pamugún	Nagpamulúgsu’ si Tátay sa ámun.	Father was furiously angry at us.
panákut	Ginpakita niya ang panákut sa amon.	He/She showed us the ingredients.
panakáyun	Nagpanakáyun silá paCebú.	They sailed for Cebu.
panaderíya	Nagpanag’íya silá sang madámu’ nga baláy.	They owned so many houses.
panahún	Nabalaka siya tungod sa panahún.	He/She was worried because of the weather.
panálgan	Ginbantayan niya ang panálgan sing maayo.	He/She took good care of the storey.
panambítun	Nagpanambítun silá sa íla Lólo.	They mourned for their grandfather.
panámkun	Nagpanámkun si Nánay sang páhu’.	Mother craved for mango.
pananglítan	Ang pananglítan halos pirme makita sa estorya.	The word supposing is almost always found in stories.
panáptun	Ginbasa niya ang tungol sa panáptun.	He/She read about the cloth.
pánas	I wiped the board.	Nagpaná’ug si Albérto ka’ína.
panihúl	Nagpanihúl si Mário.	Mario whistled.
panílag	Nagpanílag ang principál sa mangá estudyánte.	The principal observed the students.
pánit	Ginbuksan niya ang pánit sing hinay.	He/She carefully opened the skin, leather, bark.
pánsit	Ginpares niya ang pánsit sa iya bayo.	He/She matched the cooked noodles with mixed vegetables and dumplings with his/her clothes.
pantalón	Nakita ko ang pantalón sa bintána.	I saw the pair of pants by the window.
pantálya	Ginahatagan niya siya sang pantálya.	He/She gave him/her a dummy.
panúgyan	Ginbili niya ang panúgyan sa merkado.	He/She bought the suggestion at the market.
panuláy	Ginsugo siya nga kuhaon ang panuláy.	He/She was told to get the evil.
panyága	Nagpanyága kamí sa kafetérya.	We had lunch at the cafeteria.
panyápun	Panghúgas sang ímu kamút.	Wash your hands.
-pang-	Nagpanglabá ang labandéra.	The laundrywoman washed clothes.
pangabáy	Nagpangabáy si Élsa nga magpadalá sang líbro kay Gil.	Elsa requested (someone) to bring a book to Gil.
pangabúdlay	Nagpangabúdlay si José pára makatapus sang pagtu’ún.	Jose worked hard so he can finish his studies.
pangánud	Nabalaka siya tungod sa pangánud.	He/She was worried because of the cloud.
pangáyaw	Nagpangáyaw silá sa Cebú.	They moved to Cebu.
pánggas	Malipay siya kon makapánggas siya.	He/She is happy when able to to sow.
panginhásun	Ginkuha niya ang panginhásun sa iya bag.	He/She took the sea shell, clam from his/her bag.
pángpang	Ginpautang niya ang pángpang sa iya amigo.	He/She lent the brink to his/her friend.
pangúlu	Ginbasa niya ang tungol sa pangúlu.	He/She read about the president.
pápa	Gindilaab niya ang pápa sa kalayo.	He/She placed the roman catholic pope near the fire.
papá	Ginhinay-hinay niya ang papá.	He/She handled the father gently.
pápas	Ginplano nila nga to exterminate sa Sabado.	They planned to to exterminate on Saturday.
papél	Ginbuksan niya ang papél sing hinay.	He/She carefully opened the paper.
pára	Gintuon nila ang paggamit sang pára.	They studied the use of for.
parakáyda	Nakita ko ang parakáyda sa bintána.	I saw the parachute by the window.
paráda	Ginahatagan niya siya sang paráda.	He/She gave him/her a parade, parking.
paralísis	Ginbili niya ang paralísis sa merkado.	He/She bought the paralysis at the market.
paralítiku	Ginsugo siya nga kuhaon ang paralítiku.	He/She was told to get the paralytic.
párapu	Nagdala siya sang párapu para sa ila.	He/She brought the paragraph for them.
parého	Nagparého ang báyu’ nátun.	Our dresses are alike.
parílya	Ginpakita niya ang parílya sa amon.	He/She showed us the broiling grill.
páris	Ang páris ara sa ibabaw sang kahon.	The pair is on top of the box.
parmásya	Ginbutang niya ang parmásya sa aparador.	He/She put the pharmacy in the cabinet.
párti	Naghámbal kamí párti sa kláse.	We talked about the class.
partído	Ginbantayan niya ang partído sing maayo.	He/She took good care of the political party.
parúl	Ang parúl nahulog sa salog.	The lantern fell on the floor.
parút	Nagparút ang ákun baráha.	My cards are missing.
paryénte	Ginpautang niya ang paryénte sa iya amigo.	He/She lent the relative to his/her friend.
pasák	Ginbasa niya ang tungol sa pasák.	He/She read about the fern.
pásad	Nagpásad silá sang eskwelahán sa bánwa.	They established a new school in town.
pasáhe	Ginhinay-hinay niya ang pasáhe.	He/She handled the passage, trip. gently.
pasamáno	Ang pasamáno nabulad sa alon.	The window sill was left out in the sun.
pasápása	Gin-pasápása nilá ang líbro.	They passed the book around.
pasapórte	Ginpares niya ang pasapórte sa iya bayo.	He/She matched the passport with his/her clothes.
pasár	Nagpasár na ang bágyu.	The typhoon is over.
pasáw	Ginahatagan niya siya sang pasáw.	He/She gave him/her a croton plant.
pasáy	Gin-agda siya nga to eat the main meat course without rice sang iya pamilya.	His/Her family invited him/her to to eat the main meat course without rice.
pasáylu	Nagsugod na siya nga to forgive.	He/She has already begun to to forgive.
paskíl	Nagdala siya sang paskíl para sa ila.	He/She brought the placard for them.
páskwa	Ginpangita niya ang páskwa sa balay.	He/She looked for the christmas at home.
pasénsya	Ginpakita niya ang pasénsya sa amon.	He/She showed us the forgiveness, excuse.
pasílyo	Ang pasílyo ara sa ibabaw sang kahon.	The aisle is on top of the box.
pasimpálad	Naghulat siya agod to take the risk.	He/She waited in order to to take the risk.
pásis	Nabalaka siya tungod sa pásis.	He/She was worried because of the free pass.
páslaw	Ginpaslawán si Pilíta sa íya negósyo.	Pilita was unsuccessful in her business venture.
páspas	Nagpáspas ang táwu sang káhuy sa búkid.	The man cut down many trees in the mountain.
pásta	Ginpastahán ang ngípun ku.	My tooth was filled.
pastór	Napásu’ ang kamút ku.	My hand got burned.
pasulábi	Ginpasulábi ni José si Nóra.	Jose gave priority to Nora.
pásung	Gindilaab niya ang pásung sa kalayo.	He/She placed the native sack of woven palm leaves with the volume content of one cavan near the fire.
pásyar	Ginhinay-hinay niya ang pásyar.	He/She handled the stroll, walk gently.
pasyénte	Ang pasyénte nabulad sa alon.	The sick patient was left out in the sun.
patadyúng	Ginbuksan niya ang patadyúng sing hinay.	He/She carefully opened the native wrap-around skirt.
pátag	Ang iyang pátag nga ngirit nagpasadya sa amon.	His/Her of land smile made us happy.
patarásak	Palangga nila ang patarásak nga lugar.	They love the eccentric place.
pátas	Nagpátas ang decisyón sang mangá huwés sang pag’índis’índis.	The judges came up with a tie in their decision for the contest.
patáwad	Ginbili niya ang patáwad sa merkado.	He/She bought the excuse, clemency, pardon at the market.
patáy	Ginsugo siya nga kuhaon ang patáy.	He/She was told to get the dead person, dead plant or animal, corpse.; death.
páti	Nagpáti si Néna sa ákun.	Nena believed me.
patíng	Ginpangita niya ang patíng sa balay.	He/She looked for the pigeon at home.
patís	Ginpakita niya ang patís sa amon.	He/She showed us the fish sauce made from marinated shrimps or fish.
pátpat	Ginpátpat sang misyonéro ang Biblíya.	The missionary interpreted the Bible.
pátu	Ginbutang niya ang pátu sa aparador.	He/She put the duck in the cabinet.
pátuk	Nagdesisyon siya nga to begin to do.	He/She decided to to begin to do.
patugsíling	Nagpatumbayá’ si Líto sa íya trabáho.	Lito neglected his job.
patúpátu	Ang patúpátu nahulog sa salog.	The fabrication fell on the floor.
patúyang	Nagpatúyang silá sang íla mánggad.	They showed off their wealth.
pátyu	Nagpa’úmud kamí sa kárne.	We abstained from eating meat.
pawíkan	Ginbasa niya ang tungol sa pawíkan.	He/She read about the sea turtle.
payág	Gindilaab niya ang payág sa kalayo.	He/She placed the small hut near the fire.
páypay	Gindumdom niya nga to fan for air agad.	He/She remembered to to fan for air right away.
páyung	Ang páyung nabulad sa alon.	The umbrella, parasol was left out in the sun.
pelígro	Ginbuksan niya ang pelígro sing hinay.	He/She carefully opened the risk.
pensyón	Ginpares niya ang pensyón sa iya bayo.	He/She matched the pension with his/her clothes.
péras	Nakita ko ang péras sa bintána.	I saw the pear by the window.
peregríno	Ginahatagan niya siya sang peregríno.	He/She gave him/her a pilgrim.
pérlas	Ginbili niya ang pérlas sa merkado.	He/She bought the pearl at the market.
péro	Ang péro halos pirme makita sa estorya.	The word but is almost always found in stories.
personál	Ginsuportahan nila ang personál nga kabataan.	They supported the personal youth.
peryódiko	Ginpangita niya ang peryódiko sa balay.	He/She looked for the newspaper at home.
pesétas	Ginpakita niya ang pesétas sa amon.	He/She showed us the twenty centavo coin.
pétsa	Ang pétsa ara sa ibabaw sang kahon.	The date, day of the week and month of the year is on top of the box.
pikít	Palangga nila ang pikít nga lugar.	They love the of clothes place.
píkpik	Ginpíkpik sang Mayor ang abága ku.	The Mayor patted my shoulder.
pikún	Ginpili niya ang pikún nga dalan.	He/She chose the short-tempered path.
pikúy	Ang pikúy nahulog sa salog.	The parrot fell on the floor.
pidáso	Ginkuha niya ang pidáso sa iya bag.	He/She took the piece from his/her bag.
pígaw	Nagpígaw ang láwas ku.	My body weakened.
pígus	Ginpígaw ang mangá sakáda.	The sugar planters were exploited.
pihák	Gindilaab niya ang pihák sa kalayo.	He/She placed the other side, reverse, pair, half near the fire.
pilá	Nagpangabuhi siya pilá nga walay reklamo.	He/She lived how much without complaint.
píla	Ang píla nabulad sa alon.	The line, queue was left out in the sun.
pílak	Ginbuksan niya ang pílak sing hinay.	He/She carefully opened the silver.
pilák	Wala pa siya nakatuon nga magpilák.	He/She has not yet learned to to throw.
pilás	Nakita ko ang pilás sa bintána.	I saw the wound by the window.
pílduras	Ginahatagan niya siya sang pílduras.	He/She gave him/her a medicine tablets.
píli	Ginbili niya ang píli sa merkado.	He/She bought the choice at the market.
pílik	Nagpílik ang ísda.	The fish flipped its tail.
pilikulá	Nagdala siya sang pilikulá para sa ila.	He/She brought the movie film for them.
Pilipínas	Ginpangita niya ang Pilipínas sa balay.	He/She looked for the philippines at home.
Pilipíno	Ginpakita niya ang Pilipíno sa amon.	He/She showed us the filipino.
pílit	Ginplano nila nga to insist sa Sabado.	They planned to to insist on Saturday.
pilít	Ang pilít nga balay ginpalit nila.	They bought the sticky, clammy house.
pilósopo	Nabalaka siya tungod sa pilósopo.	He/She was worried because of the philosopher.
pílpil	Nagpugos sila sa iya nga to weigh down.	They forced him/her to to weigh down.
pimyénta	Ang pimyénta nahulog sa salog.	The red or white pepper fell on the floor.
pina-	Pinasahí’ si Noél sa tanán.	Noel is the most favorite.
piníkas	Ginpautang niya ang piníkas sa iya amigo.	He/She lent the one piece to his/her friend.
pínsar	Ginbasa niya ang tungol sa pínsar.	He/She read about the thought, idea.
pínta	Gindilaab niya ang pínta sa kalayo.	He/She placed the paint near the fire.
píntal	Ginhinay-hinay niya ang píntal.	He/She handled the bar, bolt gently.
píntas	Ang píntas nga pagkaon ginhan-ok niya.	He/She savored the cruel food.
pintór	Ginbuksan niya ang pintór sing hinay.	He/She carefully opened the painter.
píntuk	Ginpares niya ang píntuk sa iya bayo.	He/She matched the dot with his/her clothes.
pínu	Nagpínu ang guyá ni Córa.	Cora’s face cleared up (from blemishes).
pínya	Ginahatagan niya siya sang pínya.	He/She gave him/her a pineapple.
pínggan	Ginbili niya ang pínggan sa merkado.	He/She bought the plate at the market.
píhpih	Nagdesisyon siya nga to brush off with the hand.	He/She decided to to brush off with the hand.
pípa	Nagdala siya sang pípa para sa ila.	He/She brought the tobacco pipe for them.
pipínu	Ginpangita niya ang pipínu sa balay.	He/She looked for the cucumber at home.
pirásu	Ginpakita niya ang pirásu sa amon.	He/She showed us the piece.
piríku	Ang piríku ara sa ibabaw sang kahon.	The parrot is on top of the box.
pírma	Ginbutang niya ang pírma sa aparador.	He/She put the signature in the cabinet.
pírme	Nagtahod siya pírme sa tigulang.	He/She respectfully treated the elder always.
